Line, Text, Length, Word, Foot, Half-line
353,"λύμ",long,5,4,hemi2,Achilles
353,"πι",short,5,4,hemi2,Achilles
353,"ος",short,5,4,hemi2,Achilles
353,"ἐγ",long,6,5,hemi2,Achilles
353,"γυ",short,6,5,hemi2,Achilles
353,"α",short,6,5,hemi2,Achilles
353,"λί",long,6,6,hemi2,Achilles
353,"ξαι",long,6,6,hemi2,Achilles
354,"Ζεὺς",long,1,1,hemi1,Achilles
354,"ὑ",long,2,1,hemi1,Achilles
354,"ψι",long,2,2,hemi1,Achilles
354,"βρε",short,2,2,hemi1,Achilles
354,"μέ",short,2,2,hemi1,Achilles
354,"της·",long,2,3,hemi1,Achilles
354,"νῦν",long,3,3,hemi2,Achilles
354,"δ’οὐ",long,4,4,hemi2,Achilles
354,"δέ",short,4,4,hemi2,Achilles
354,"με",short,5,4,hemi2,Achilles
354,"τυτ",long,6,5,hemi2,Achilles
354,"θὸν",short,6,5,hemi2,Achilles
354,"ἔ",short,7,5,hemi2,Achilles
354,"τι",long,7,6,hemi2,Achilles
354,"σεν·",long,7,6,hemi2,Achilles
355,"ἦ",long,1,1,hemi1,Achilles
355,"γάρ",long,2,1,hemi1,Achilles
355,"μ’Ἀ",long,3,2,hemi1,Achilles
355,"τρε",short,3,2,hemi1,Achilles
355,"ΐ",short,3,2,hemi1,Achilles
355,"δης",long,3,3,hemi1,Achilles
355,"εὐ",long,4,3,hemi2,Achilles
355,"ρὺ",long,4,4,hemi2,Achilles
355,"κρεί",long,5,4,hemi2,Achilles
355,"ων",long,5,5,hemi2,Achilles
355,"Ἀ",short,6,5,hemi2,Achilles
355,"γα",short,6,5,hemi2,Achilles
355,"μέμ",long,6,6,hemi2,Achilles
355,"νων",long,6,6,hemi2,Achilles
356,"ἠ",long,1,1,hemi1,Achilles
356,"τί",long,1,1,hemi1,Achilles
356,"μη",long,1,2,hemi1,Achilles
356,"σεν·",short,1,2,hemi1,Achilles
356,"ἑ",short,2,2,hemi1,Achilles
356,"λὼν",long,2,3,hemi1,Achilles
356,"γὰρ",short,3,3,hemi2,Achilles
356,"ἔ",short,4,3,hemi2,Achilles
356,"χει",long,4,4,hemi2,Achilles
356,"γέ",short,5,4,hemi2,Achilles
356,"ρας",short,5,4,hemi2,Achilles
356,"αὐ",long,6,5,hemi2,Achilles
356,"τὸς",short,6,5,hemi2,Achilles
356,"ἀ",short,7,5,hemi2,Achilles
356,"πού",long,7,6,hemi2,Achilles
356,"ρας.",long,7,6,hemi2,Achilles
357,"ὣς",long,1,1,hemi1,
357,"φά",short,2,1,hemi1,
357,"το",short,2,1,hemi1,
357,"δά",long,3,2,hemi1,
357,"κρυ",short,3,2,hemi1,
357,"χέ",short,4,2,hemi1,
357,"ων,",long,4,3,hemi1,
357,"τοῦ",long,5,3,hemi2,
357,"δ’ἔ",long,6,4,hemi2,
357,"κλυ",short,6,4,hemi2,
357,"ε",short,6,4,hemi2,
357,"πότ",long,7,5,hemi2,
357,"νι",short,7,5,hemi2,
357,"α",short,7,5,hemi2,
357,"μή",long,8,6,hemi2,
357,"τηρ",long,8,6,hemi2,
358,"ἡ",long,1,1,hemi1,
358,"μέ",short,1,1,hemi1,
358,"νη",short,1,1,hemi1,
358,"ἐν",long,2,2,hemi1,
358,"βέν",long,3,2,hemi1,
358,"θεσ",long,3,3,hemi1,
358,"σιν",short,3,3,hemi1,
358,"ἁ",short,4,3,hemi2,
358,"λὸς",long,4,4,hemi2,
358,"πα",short,5,4,hemi2,
358,"ρὰ",short,5,4,hemi2,
358,"πα",long,6,5,hemi2,
358,"τρὶ",short,6,5,hemi2,
358,"γέ",short,7,5,hemi2,
358,"ρον",long,7,6,hemi2,
358,"τι·",long,7,6,hemi2,
359,"καρ",long,1,1,hemi1,
359,"πα",short,1,1,hemi1,
359,"λί",short,1,1,hemi1,
359,"μως",long,1,2,hemi1,
359,"δ’ἀ",short,2,2,hemi1,
359,"νέ",short,2,2,hemi1,
359,"δυ",long,2,3,hemi1,
359,"πο",short,3,3,hemi2,
359,"λι",short,3,3,hemi2,
359,"ῆς",long,3,4,hemi2,
359,"ἁ",short,4,4,hemi2,
359,"λὸς",short,4,4,hemi2,
359,"ἠ",long,5,5,hemi2,
359,"ΰτ’",short,5,5,hemi2,
359,"ὀ",short,6,5,hemi2,
359,"μί",long,6,6,hemi2,
359,"χλη,",long,6,6,hemi2,
360,"καί",long,1,1,hemi1,
360,"ῥα",short,2,1,hemi1,
360,"πά",short,3,1,hemi1,
360,"ροιθ’",long,3,2,hemi1,
360,"αὐ",long,4,2,hemi1,
360,"τοῖ",long,4,3,hemi1,
360,"ο",short,4,3,hemi1,
360,"κα",short,5,3,hemi2,
360,"θέ",long,5,4,hemi2,
360,"ζε",short,5,4,hemi2,
360,"το",short,5,4,hemi2,
360,"δά",long,6,5,hemi2,
360,"κρυ",short,6,5,hemi2,
360,"χέ",short,7,5,hemi2,
360,"ον",long,7,6,hemi2,
360,"τος,",long,7,6,hemi2,
361,"χει",long,1,1,hemi1,
361,"ρί",short,1,1,hemi1,
361,"τέ",short,2,1,hemi1,
361,"μιν",long,3,2,hemi1,
361,"κα",short,4,2,hemi1,
361,"τέ",short,4,2,hemi1,
361,"ρε",long,4,3,hemi1,
361,"ξεν",short,4,3,hemi1,
361,"ἔ",short,5,3,hemi2,
361,"πος",long,5,4,hemi2,
361,"τ’ἔ",short,6,4,hemi2,
361,"φατ’",short,6,4,hemi2,
361,"ἔκ",long,7,5,hemi2,
361,"τ’ὀ",short,8,5,hemi2,
361,"νό",short,8,5,hemi2,
361,"μα",long,8,6,hemi2,
361,"ζε·",long,8,6,hemi2,
362,"τέκ",long,1,1,hemi1,Thetis
362,"νον",long,1,1,hemi1,Thetis
362,"τί",long,2,2,hemi1,Thetis
362,"κλαί",long,3,2,hemi1,Thetis
362,"εις;",long,3,3,hemi1,Thetis
362,"τί",short,4,3,hemi2,Thetis
362,"δέ",short,5,3,hemi2,Thetis
362,"σε",long,6,4,hemi2,Thetis
362,"φρέ",short,7,4,hemi2,Thetis
362,"νας",short,7,4,hemi2,Thetis
362,"ἵ",long,8,5,hemi2,Thetis
362,"κε",short,8,5,hemi2,Thetis
362,"το",short,8,5,hemi2,Thetis
362,"πέν",long,9,6,hemi2,Thetis
362,"θος;",long,9,6,hemi2,Thetis
363,"ἐ",long,1,1,hemi1,Thetis
363,"ξαύ",long,1,1,hemi1,Thetis
363,"δα,",long,1,2,hemi1,Thetis
363,"μὴ",long,2,2,hemi1,Thetis
363,"κεῦ",long,3,3,hemi1,Thetis
363,"θε",short,3,3,hemi1,Thetis
363,"νό",short,4,3,hemi2,Thetis
363,"ῳ,",long,4,4,hemi2,Thetis
363,"ἵ",short,5,4,hemi2,Thetis
363,"να",short,5,4,hemi2,Thetis
363,"εἴ",long,6,5,hemi2,Thetis
363,"δο",short,6,5,hemi2,Thetis
363,"μεν",short,6,5,hemi2,Thetis
363,"ἄμ",long,7,6,hemi2,Thetis
363,"φω.",long,7,6,hemi2,Thetis
364,"τὴν",long,1,1,hemi1,
364,"δὲ",short,2,1,hemi1,
364,"βα",short,3,1,hemi1,
364,"ρὺ",long,3,2,hemi1,
364,"στε",short,4,2,hemi1,
364,"νά",short,4,2,hemi1,
364,"χων",long,4,3,hemi1,
364,"προ",short,5,3,hemi2,
364,"σέ",short,5,3,hemi2,
364,"φη",long,5,4,hemi2,
364,"πό",short,6,4,hemi2,
364,"δας",short,6,4,hemi2,
364,"ὠ",long,7,5,hemi2,
364,"κὺς",short,7,5,hemi2,
364,"Ἀ",short,8,5,hemi2,
364,"χιλ",long,8,6,hemi2,
364,"λεύς·",long,8,6,hemi2,
365,"οἶσ",long,1,1,hemi1,Achilles
365,"θα·",short,1,1,hemi1,Achilles
365,"τί",short,2,1,hemi1,Achilles
365,"ἤ",long,3,2,hemi1,Achilles
365,"τοι",long,4,2,hemi1,Achilles
365,"ταῦ",long,5,3,hemi1,Achilles
365,"τα",short,5,3,hemi1,Achilles
365,"ἰ",short,6,3,hemi2,Achilles
365,"δυί",long,6,4,hemi2,Achilles
365,"ῃ",long,6,4,hemi2,Achilles
365,"πάντ’",long,7,5,hemi2,Achilles
365,"ἀ",short,8,5,hemi2,Achilles
365,"γο",short,8,5,hemi2,Achilles
365,"ρεύ",long,8,6,hemi2,Achilles
365,"ω;",long,8,6,hemi2,Achilles
366,"ᾠ",long,1,1,hemi1,Achilles
366,"χό",short,1,1,hemi1,Achilles
366,"μεθ’",short,1,1,hemi1,Achilles
366,"ἐς",long,2,2,hemi1,Achilles
366,"Θή",long,3,2,hemi1,Achilles
366,"βην",long,3,3,hemi1,Achilles
366,"ἱ",short,4,3,hemi2,Achilles
366,"ε",short,4,3,hemi2,Achilles
366,"ρὴν",long,4,4,hemi2,Achilles
366,"πό",short,5,4,hemi2,Achilles
366,"λιν",short,5,4,hemi2,Achilles
366,"Ἠ",long,6,5,hemi2,Achilles
366,"ε",short,6,5,hemi2,Achilles
366,"τί",short,6,5,hemi2,Achilles
366,"ω",long,6,6,hemi2,Achilles
366,"νος,",long,6,6,hemi2,Achilles
367,"τὴν",long,1,1,hemi1,Achilles
367,"δὲ",short,2,1,hemi1,Achilles
367,"δι",short,3,1,hemi1,Achilles
367,"ε",long,3,2,hemi1,Achilles
367,"πρά",short,3,2,hemi1,Achilles
367,"θο",short,3,2,hemi1,Achilles
367,"μέν",long,3,3,hemi1,Achilles
367,"τε",short,4,3,hemi1,Achilles
367,"καὶ",short,5,3,hemi2,Achilles
367,"ἤ",long,6,4,hemi2,Achilles
367,"γο",short,6,4,hemi2,Achilles
367,"μεν",short,6,4,hemi2,Achilles
367,"ἐν",long,7,5,hemi2,Achilles
367,"θά",short,7,5,hemi2,Achilles
367,"δε",short,7,5,hemi2,Achilles
367,"πάν",long,8,6,hemi2,Achilles
367,"τα·",long,8,6,hemi2,Achilles
368,"καὶ",long,1,1,hemi1,Achilles
368,"τὰ",short,2,1,hemi1,Achilles
368,"μὲν",short,3,1,hemi1,Achilles
368,"εὖ",long,4,2,hemi1,Achilles
368,"δάσ",long,5,2,hemi1,Achilles
368,"σαν",long,5,3,hemi1,Achilles
368,"το",short,5,3,hemi1,Achilles
368,"με",short,6,3,hemi2,Achilles
368,"τὰ",long,6,4,hemi2,Achilles
368,"σφί",short,7,4,hemi2,Achilles
368,"σιν",short,7,4,hemi2,Achilles
368,"υἷ",long,8,5,hemi2,Achilles
368,"ες",short,8,5,hemi2,Achilles
368,"Ἀ",short,9,5,hemi2,Achilles
368,"χαι",long,9,6,hemi2,Achilles
368,"ῶν,",long,9,6,hemi2,Achilles
369,"ἐκ",long,1,1,hemi1,Achilles
369,"δ’ἕ",short,2,1,hemi1,Achilles
369,"λον",short,2,1,hemi1,Achilles
369,"Ἀ",long,3,2,hemi1,Achilles
369,"τρε",short,3,2,hemi1,Achilles
369,"ΐ",short,3,2,hemi1,Achilles
369,"δῃ",long,3,3,hemi1,Achilles
369,"Χρυ",long,4,3,hemi2,Achilles
369,"ση",long,4,4,hemi2,Achilles
369,"ΐ",short,4,4,hemi2,Achilles
369,"δα",short,4,4,hemi2,Achilles
369,"καλ",long,5,5,hemi2,Achilles
369,"λι",short,5,5,hemi2,Achilles
369,"πά",short,5,5,hemi2,Achilles
369,"ρῃ",long,5,6,hemi2,Achilles
369,"ον.",long,5,6,hemi2,Achilles
370,"Χρύ",long,1,1,hemi1,Achilles
370,"σης",long,1,1,hemi1,Achilles
370,"δ’αὖθ’",long,2,2,hemi1,Achilles
370,"ἱ",short,3,2,hemi1,Achilles
370,"ε",short,3,2,hemi1,Achilles
370,"ρεὺς",long,3,3,hemi1,Achilles
370,"ἑ",short,4,3,hemi2,Achilles
370,"κα",short,4,3,hemi2,Achilles
370,"τη",long,4,4,hemi2,Achilles
370,"βό",short,4,4,hemi2,Achilles
370,"λου",short,4,4,hemi2,Achilles
370,"Ἀ",long,5,5,hemi2,Achilles
370,"πόλ",long,5,5,hemi2,Achilles
370,"λω",long,5,6,hemi2,Achilles
370,"νος",long,5,6,hemi2,Achilles
371,"ἦλ",long,1,1,hemi1,Achilles
371,"θε",short,1,1,hemi1,Achilles
371,"θο",short,2,1,hemi1,Achilles
371,"ὰς",long,2,2,hemi1,Achilles
371,"ἐ",short,3,2,hemi1,Achilles
371,"πὶ",short,3,2,hemi1,Achilles
371,"νῆ",long,4,3,hemi1,Achilles
371,"ας",short,4,3,hemi1,Achilles
371,"Ἀ",short,5,3,hemi2,Achilles
371,"χαι",long,5,4,hemi2,Achilles
371,"ῶν",long,5,4,hemi2,Achilles
371,"χαλ",long,6,5,hemi2,Achilles
371,"κο",short,6,5,hemi2,Achilles
371,"χι",short,6,5,hemi2,Achilles
371,"τώ",long,6,6,hemi2,Achilles
371,"νων",long,6,6,hemi2,Achilles
372,"λυ",long,1,1,hemi1,Achilles
372,"σό",short,1,1,hemi1,Achilles
372,"με",short,1,1,hemi1,Achilles
372,"νός",long,1,2,hemi1,Achilles
372,"τε",short,2,2,hemi1,Achilles
372,"θύ",short,3,2,hemi1,Achilles
372,"γα",long,3,3,hemi1,Achilles
372,"τρα",short,3,3,hemi1,Achilles
372,"φέ",short,4,3,hemi2,Achilles
372,"ρων",long,4,4,hemi2,Achilles
372,"τ’ἀ",short,5,4,hemi2,Achilles
372,"πε",short,5,4,hemi2,Achilles
372,"ρεί",long,5,5,hemi2,Achilles
372,"σι’",short,5,5,hemi2,Achilles
372,"ἄ",short,6,5,hemi2,Achilles
372,"ποι",long,6,6,hemi2,Achilles
372,"να,",long,6,6,hemi2,Achilles
373,"στέμ",long,1,1,hemi1,Achilles
373,"ματ’",short,1,1,hemi1,Achilles
373,"ἔ",short,2,1,hemi1,Achilles
373,"χων",long,2,2,hemi1,Achilles
373,"ἐν",long,3,2,hemi1,Achilles
373,"χερ",long,4,3,hemi1,Achilles
373,"σὶν",short,4,3,hemi1,Achilles
373,"ἑ",short,5,3,hemi2,Achilles
373,"κη",long,5,4,hemi2,Achilles
373,"βό",short,5,4,hemi2,Achilles
373,"λου",short,5,4,hemi2,Achilles
373,"Ἀ",long,6,5,hemi2,Achilles
373,"πόλ",long,6,5,hemi2,Achilles
373,"λω",long,6,6,hemi2,Achilles
373,"νος",long,6,6,hemi2,Achilles
374,"χρυ",long,1,1,hemi1,Achilles
374,"σέῳ",short,1,1,hemi1,Achilles
374,"ἀ",short,2,1,hemi1,Achilles
374,"νὰ",long,2,2,hemi1,Achilles
374,"σκήπ",long,3,2,hemi1,Achilles
374,"τρῳ,",long,3,3,hemi1,Achilles
374,"καὶ",long,4,3,hemi2,Achilles
374,"λίσ",long,5,4,hemi2,Achilles
374,"σε",short,5,4,hemi2,Achilles
374,"το",short,5,4,hemi2,Achilles
374,"πάν",long,6,5,hemi2,Achilles
374,"τας",short,6,5,hemi2,Achilles
374,"Ἀ",short,7,5,hemi2,Achilles
374,"χαι",long,7,6,hemi2,Achilles
374,"ούς,",long,7,6,hemi2,Achilles
375,"Ἀ",long,1,1,hemi1,Achilles
375,"τρε",short,1,1,hemi1,Achilles
375,"ΐ",short,1,1,hemi1,Achilles
375,"δα",long,1,2,hemi1,Achilles
375,"δὲ",short,2,2,hemi1,Achilles
375,"μά",short,3,2,hemi1,Achilles
375,"λι",long,3,3,hemi1,Achilles
375,"στα",short,3,3,hemi1,Achilles
375,"δύ",short,4,3,hemi2,Achilles
375,"ω",long,4,4,hemi2,Achilles
375,"κοσ",long,5,4,hemi2,Achilles
375,"μή",long,5,5,hemi2,Achilles
375,"το",short,5,5,hemi2,Achilles
375,"ρε",short,5,5,hemi2,Achilles
375,"λα",long,6,6,hemi2,Achilles
375,"ῶν.",long,6,6,hemi2,Achilles
376,"ἔνθ’",long,1,1,hemi1,Achilles
376,"ἄλ",long,2,1,hemi1,Achilles
376,"λοι",long,2,2,hemi1,Achilles
376,"μὲν",long,3,2,hemi1,Achilles
376,"πάν",long,4,3,hemi1,Achilles
376,"τες",short,4,3,hemi1,Achilles
376,"ἐ",short,5,3,hemi2,Achilles
376,"πευ",long,5,4,hemi2,Achilles
376,"φή",long,5,4,hemi2,Achilles
376,"μη",long,5,5,hemi2,Achilles
376,"σαν",short,5,5,hemi2,Achilles
376,"Ἀ",short,6,5,hemi2,Achilles
376,"χαι",long,6,6,hemi2,Achilles
376,"οὶ",long,6,6,hemi2,Achilles
377,"αἰ",long,1,1,hemi1,Achilles
377,"δεῖσ",long,1,1,hemi1,Achilles
377,"θαί",long,1,2,hemi1,Achilles
377,"θ’ἱ",short,2,2,hemi1,Achilles
377,"ε",short,2,2,hemi1,Achilles
377,"ρῆ",long,2,3,hemi1,Achilles
377,"α",short,2,3,hemi1,Achilles
377,"καὶ",short,3,3,hemi2,Achilles
377,"ἀ",long,4,4,hemi2,Achilles
377,"γλα",short,4,4,hemi2,Achilles
377,"ὰ",short,4,4,hemi2,Achilles
377,"δέχ",long,5,5,hemi2,Achilles
377,"θαι",short,5,5,hemi2,Achilles
377,"ἄ",short,6,5,hemi2,Achilles
377,"ποι",long,6,6,hemi2,Achilles
377,"να·",long,6,6,hemi2,Achilles
378,"ἀλλ’",long,1,1,hemi1,Achilles
378,"οὐκ",long,2,1,hemi1,Achilles
378,"Ἀ",long,3,2,hemi1,Achilles
378,"τρε",short,3,2,hemi1,Achilles
378,"ΐ",short,3,2,hemi1,Achilles
378,"δῃ",long,3,3,hemi1,Achilles
378,"Ἀ",short,4,3,hemi2,Achilles
378,"γα",short,4,3,hemi2,Achilles
378,"μέμ",long,4,4,hemi2,Achilles
378,"νο",short,4,4,hemi2,Achilles
378,"νι",short,4,4,hemi2,Achilles
378,"ἥν",long,5,5,hemi2,Achilles
378,"δα",short,5,5,hemi2,Achilles
378,"νε",short,5,5,hemi2,Achilles
378,"θυ",long,6,6,hemi2,Achilles
378,"μῷ,",long,6,6,hemi2,Achilles
379,"ἀλ",long,1,1,hemi1,Achilles
379,"λὰ",short,1,1,hemi1,Achilles
379,"κα",short,2,1,hemi1,Achilles
379,"κῶς",long,2,2,hemi1,Achilles
379,"ἀ",short,3,2,hemi1,Achilles
379,"φί",short,3,2,hemi1,Achilles
379,"ει,",long,3,3,hemi1,Achilles
379,"κρα",short,4,3,hemi2,Achilles
379,"τε",short,4,3,hemi2,Achilles
379,"ρὸν",long,4,4,hemi2,Achilles
379,"δ’ἐ",short,5,4,hemi2,Achilles
379,"πὶ",short,5,4,hemi2,Achilles
379,"μῦ",long,6,5,hemi2,Achilles
379,"θον",short,6,5,hemi2,Achilles
379,"ἔ",short,7,5,hemi2,Achilles
379,"τελ",long,7,6,hemi2,Achilles
379,"λε·",long,7,6,hemi2,Achilles
380,"χω",long,1,1,hemi1,Achilles
380,"ό",short,1,1,hemi1,Achilles
380,"με",short,1,1,hemi1,Achilles
380,"νος",long,1,2,hemi1,Achilles
380,"δ’ὁ",short,2,2,hemi1,Achilles
380,"γέ",short,3,2,hemi1,Achilles
380,"ρων",long,3,3,hemi1,Achilles
380,"πά",short,4,3,hemi2,Achilles
380,"λιν",short,4,3,hemi2,Achilles
380,"ᾤ",long,5,4,hemi2,Achilles
380,"χε",short,5,4,hemi2,Achilles
380,"το·",short,5,4,hemi2,Achilles
380,"τοῖ",long,6,5,hemi2,Achilles
380,"ο",short,6,5,hemi2,Achilles
380,"δ’Ἀ",short,7,5,hemi2,Achilles
380,"πόλ",long,7,6,hemi2,Achilles
380,"λων",long,7,6,hemi2,Achilles
381,"εὐ",long,1,1,hemi1,Achilles
381,"ξα",short,1,1,hemi1,Achilles
381,"μέ",short,1,1,hemi1,Achilles
381,"νου",long,1,2,hemi1,Achilles
381,"ἤ",long,2,2,hemi1,Achilles
381,"κου",long,2,3,hemi1,Achilles
381,"σεν,",short,2,3,hemi1,Achilles
381,"ἐ",short,3,3,hemi2,Achilles
381,"πεὶ",long,3,4,hemi2,Achilles
381,"μά",short,4,4,hemi2,Achilles
381,"λα",short,4,4,hemi2,Achilles
381,"οἱ",long,5,5,hemi2,Achilles
381,"φί",short,6,5,hemi2,Achilles
381,"λος",short,6,5,hemi2,Achilles
381,"ἦ",long,7,6,hemi2,Achilles
381,"εν,",long,7,6,hemi2,Achilles
382,"ἧ",long,1,1,hemi1,Achilles
382,"κε",short,1,1,hemi1,Achilles
382,"δ’ἐπ’",short,2,1,hemi1,Achilles
382,"Ἀρ",long,3,2,hemi1,Achilles
382,"γεί",long,3,2,hemi1,Achilles
382,"οι",long,3,3,hemi1,Achilles
382,"σι",short,3,3,hemi1,Achilles
382,"κα",short,4,3,hemi2,Achilles
382,"κὸν",long,4,4,hemi2,Achilles
382,"βέ",short,5,4,hemi2,Achilles
382,"λος·",short,5,4,hemi2,Achilles
382,"οἳ",long,6,5,hemi2,Achilles
382,"δέ",short,7,5,hemi2,Achilles
382,"νυ",short,8,5,hemi2,Achilles
382,"λα",long,9,6,hemi2,Achilles
382,"οὶ",long,9,6,hemi2,Achilles
383,"θνῇ",long,1,1,hemi1,Achilles
383,"σκον",short,1,1,hemi1,Achilles
383,"ἐ",short,2,1,hemi1,Achilles
383,"πασ",long,2,2,hemi1,Achilles
383,"σύ",short,2,2,hemi1,Achilles
383,"τε",short,2,2,hemi1,Achilles
383,"ροι,",long,2,3,hemi1,Achilles
383,"τὰ",short,3,3,hemi2,Achilles
383,"δ’ἐ",short,4,3,hemi2,Achilles
383,"πῴ",long,4,4,hemi2,Achilles
383,"χε",short,4,4,hemi2,Achilles
383,"το",short,4,4,hemi2,Achilles
383,"κῆ",long,5,5,hemi2,Achilles
383,"λα",short,5,5,hemi2,Achilles
383,"θε",short,6,5,hemi2,Achilles
383,"οῖ",long,6,6,hemi2,Achilles
383,"ο",long,6,6,hemi2,Achilles
384,"πάν",long,1,1,hemi1,Achilles
384,"τῃ",short,1,1,hemi1,Achilles
384,"ἀ",short,2,1,hemi1,Achilles
384,"νὰ",long,2,2,hemi1,Achilles
384,"στρα",short,3,2,hemi1,Achilles
384,"τὸν",short,3,2,hemi1,Achilles
384,"εὐ",long,4,3,hemi1,Achilles
384,"ρὺν",short,4,3,hemi1,Achilles
384,"Ἀ",short,5,3,hemi2,Achilles
384,"χαι",long,5,4,hemi2,Achilles
384,"ῶν·",long,5,4,hemi2,Achilles
384,"ἄμ",long,6,5,hemi2,Achilles
384,"μι",short,6,5,hemi2,Achilles
384,"δὲ",short,7,5,hemi2,Achilles
384,"μάν",long,8,6,hemi2,Achilles
384,"τις",long,8,6,hemi2,Achilles
385,"εὖ",long,1,1,hemi1,Achilles
385,"εἰ",long,2,1,hemi1,Achilles
385,"δὼς",long,2,2,hemi1,Achilles
385,"ἀ",short,3,2,hemi1,Achilles
385,"γό",short,3,2,hemi1,Achilles
385,"ρευ",long,3,3,hemi1,Achilles
385,"ε",short,3,3,hemi1,Achilles
385,"θε",short,4,3,hemi2,Achilles
385,"ο",long,4,4,hemi2,Achilles
385,"προ",short,4,4,hemi2,Achilles
385,"πί",short,4,4,hemi2,Achilles
385,"ας",long,4,5,hemi2,Achilles
385,"ἑ",short,5,5,hemi2,Achilles
385,"κά",short,5,5,hemi2,Achilles
385,"τοι",long,5,6,hemi2,Achilles
385,"ο.",long,5,6,hemi2,Achilles
386,"αὐ",long,1,1,hemi1,Achilles
386,"τίκ’",short,1,1,hemi1,Achilles
386,"ἐ",short,2,1,hemi1,Achilles
386,"γὼ",long,2,2,hemi1,Achilles
386,"πρῶ",long,3,2,hemi1,Achilles
386,"τος",long,3,3,hemi1,Achilles
386,"κε",short,4,3,hemi2,Achilles
386,"λό",short,4,3,hemi2,Achilles
386,"μην",long,4,4,hemi2,Achilles
386,"θε",short,5,4,hemi2,Achilles
386,"ὸν",short,5,4,hemi2,Achilles
386,"ἱ",long,6,5,hemi2,Achilles
386,"λά",long,6,5,hemi2,Achilles
386,"σκεσ",long,6,6,hemi2,Achilles
386,"θαι·",long,6,6,hemi2,Achilles
387,"Ἀ",long,1,1,hemi1,Achilles
387,"τρε",short,1,1,hemi1,Achilles
387,"ΐ",short,1,1,hemi1,Achilles
387,"ω",long,1,2,hemi1,Achilles
387,"να",short,1,2,hemi1,Achilles
387,"δ’ἔ",short,2,2,hemi1,Achilles
387,"πει",long,2,3,hemi1,Achilles
387,"τα",short,2,3,hemi1,Achilles
387,"χό",short,3,3,hemi2,Achilles
387,"λος",long,3,4,hemi2,Achilles
387,"λά",short,4,4,hemi2,Achilles
387,"βεν,",short,4,4,hemi2,Achilles
387,"αἶ",long,5,5,hemi2,Achilles
387,"ψα",short,5,5,hemi2,Achilles
387,"δ’ἀ",short,6,5,hemi2,Achilles
387,"να",long,6,6,hemi2,Achilles
387,"στὰς",long,6,6,hemi2,Achilles
388,"ἠ",long,1,1,hemi1,Achilles
388,"πεί",long,1,1,hemi1,Achilles
388,"λη",long,1,2,hemi1,Achilles
388,"σεν",long,1,2,hemi1,Achilles
388,"μῦ",long,2,3,hemi1,Achilles
388,"θον",short,2,3,hemi1,Achilles
388,"ὃ",short,3,3,hemi2,Achilles
388,"δὴ",long,4,4,hemi2,Achilles
388,"τε",short,5,4,hemi2,Achilles
388,"τε",short,5,4,hemi2,Achilles
388,"λεσ",long,5,5,hemi2,Achilles
388,"μέ",short,5,5,hemi2,Achilles
388,"νος",short,5,5,hemi2,Achilles
388,"ἐ",long,6,6,hemi2,Achilles
388,"στί·",long,6,6,hemi2,Achilles
389,"τὴν",long,1,1,hemi1,Achilles
389,"μὲν",long,2,1,hemi1,Achilles
389,"γὰρ",long,3,2,hemi1,Achilles
389,"σὺν",long,4,2,hemi1,Achilles
389,"νη",long,5,3,hemi1,Achilles
389,"ῒ",short,5,3,hemi1,Achilles
389,"θο",short,6,3,hemi2,Achilles
389,"ῇ",long,6,4,hemi2,Achilles
389,"ἑ",short,7,4,hemi2,Achilles
389,"λί",short,7,4,hemi2,Achilles
389,"κω",long,7,5,hemi2,Achilles
389,"πες",short,7,5,hemi2,Achilles
389,"Ἀ",short,8,5,hemi2,Achilles
389,"χαι",long,8,6,hemi2,Achilles
389,"οὶ",long,8,6,hemi2,Achilles
390,"ἐς",long,1,1,hemi1,Achilles
390,"Χρύ",long,2,1,hemi1,Achilles
390,"σην",long,2,2,hemi1,Achilles
390,"πέμ",long,3,2,hemi1,Achilles
390,"που",long,3,3,hemi1,Achilles
390,"σιν,",short,3,3,hemi1,Achilles
390,"ἄ",short,4,3,hemi2,Achilles
390,"γου",long,4,4,hemi2,Achilles
390,"σι",short,4,4,hemi2,Achilles
390,"δὲ",short,5,4,hemi2,Achilles
390,"δῶ",long,6,5,hemi2,Achilles
390,"ρα",short,6,5,hemi2,Achilles
390,"ἄ",short,7,5,hemi2,Achilles
390,"να",long,7,6,hemi2,Achilles
390,"κτι·",long,7,6,hemi2,Achilles
391,"τὴν",long,1,1,hemi1,Achilles
391,"δὲ",short,2,1,hemi1,Achilles
391,"νέ",short,3,1,hemi1,Achilles
391,"ον",long,3,2,hemi1,Achilles
391,"κλι",short,4,2,hemi1,Achilles
391,"σί",short,4,2,hemi1,Achilles
391,"η",long,4,3,hemi1,Achilles
391,"θεν",short,4,3,hemi1,Achilles
391,"ἔ",short,5,3,hemi2,Achilles
391,"βαν",long,5,4,hemi2,Achilles
391,"κή",long,6,4,hemi2,Achilles
391,"ρυ",long,6,5,hemi2,Achilles
391,"κες",short,6,5,hemi2,Achilles
391,"ἄ",short,7,5,hemi2,Achilles
391,"γον",long,7,6,hemi2,Achilles
391,"τες",long,7,6,hemi2,Achilles
392,"κού",long,1,1,hemi1,Achilles
392,"ρην",long,1,1,hemi1,Achilles
392,"Βρι",long,2,2,hemi1,Achilles
392,"σῆ",long,2,2,hemi1,Achilles
392,"ος",long,2,3,hemi1,Achilles
392,"τήν",long,3,3,hemi2,Achilles
